MILLER,NORTH,FIRE,OF,OUT
MULLER,NORTH,FIRE,OF,OUT
LEADER,SOUTH,FIRE,OF,OUT
MILNER,SOUTH,FIRE,OF,OUT
SNIPER,SOUTH,FIRE,OF,OUT
BOMBER,SOUTH,FIRE,OF,OUT
NIGIIT,SOUTH,FIRE,OF,OUT
LONDON,SOUTH,FIRE,OF,OUT
SECURE,SOUTH,FIRE,OF,OUT
MILLER,SOUTH,FIRE,OF,OUT
MULLER,SOUTH,FIRE,OF,OUT
LEADER,ENEMY,FIRE,OF,OUT
MILNER,ENEMY,FIRE,OF,OUT
SNIPER,ENEMY,FIRE,OF,OUT
BOMBER,ENEMY,FIRE,OF,OUT
NIGIIT,ENEMY,FIRE,OF,OUT
LONDON,ENEMY,FIRE,OF,OUT
SECURE,ENEMY,FIRE,OF,OUT
MILLER,ENEMY,FIRE,OF,OUT
MULLER,ENEMY,FIRE,OF,OUT
LEADER,RANGE,FIRE,OF,OUT
MILNER,RANGE,FIRE,OF,OUT
SNIPER,RANGE,FIRE,OF,OUT
BOMBER,RANGE,FIRE,OF,OUT
NIGIIT,RANGE,FIRE,OF,OUT
LONDON,RANGE,FIRE,OF,OUT
SECURE,RANGE,FIRE,OF,OUT
MILLER,RANGE,FIRE,OF,OUT
MULLER,RANGE,FIRE,OF,OUT
LEADER,TROOP,FIRE,OF,OUT
MILNER,TROOP,FIRE,OF,OUT
SNIPER,TROOP,FIRE,OF,OUT
BOMBER,TROOP,FIRE,OF,OUT
NIGIIT,TROOP,FIRE,OF,OUT
LONDON,TROOP,FIRE,OF,OUT
SECURE,TROOP,FIRE,OF,OUT
MILLER,TROOP,FIRE,OF,OUT
MULLER,TROOP,FIRE,OF,OUT
LEADER,WATER,SHIP,OF,OUT
MILNER,WATER,SHIP,OF,OUT
SNIPER,WATER,SHIP,OF,OUT
BOMBER,WATER,SHIP,OF,OUT
NIGIIT,WATER,SHIP,OF,OUT
LONDON,WATER,SHIP,OF,OUT
SECURE,WATER,SHIP,OF,OUT
MILLER,WATER,SHIP,OF,OUT
MULLER,WATER,SHIP,OF,OUT
LEADER,SQUAD,SHIP,OF,OUT
MILNER,SQUAD,SHIP,OF,OUT
SNIPER,SQUAD,SHIP,OF,OUT
BOMBER,SQUAD,SHIP,OF,OUT
NIGIIT,SQUAD,SHIP,OF,OUT
LONDON,SQUAD,SHIP,OF,OUT
SECURE,SQUAD,SHIP,OF,OUT
MILLER,SQUAD,SHIP,OF,OUT
MULLER,SQUAD,SHIP,OF,OUT
LEADER,SHELL,SHIP,OF,OUT
MILNER,SHELL,SHIP,OF,OUT
SNIPER,SHELL,SHIP,OF,OUT
BOMBER,SHELL,SHIP,OF,OUT
NIGIIT,SHELL,SHIP,OF,OUT
LONDON,SHELL,SHIP,OF,OUT
SECURE,SHELL,SHIP,OF,OUT
MILLER,SHELL,SHIP,OF,OUT
MULLER,SHELL,SHIP,OF,OUT
LEADER,RIGHT,SHIP,OF,OUT
MILNER,RIGHT,SHIP,OF,OUT
SNIPER,RIGHT,SHIP,OF,OUT
BOMBER,RIGHT,SHIP,OF,OUT
NIGIIT,RIGHT,SHIP,OF,OUT
LONDON,RIGHT,SHIP,OF,OUT
SECURE,RIGHT,SHIP,OF,OUT
MILLER,RIGHT,SHIP,OF,OUT
MULLER,RIGHT,SHIP,OF,OUT
LEADER,NORTH,SHIP,OF,OUT
MILNER,NORTH,SHIP,OF,OUT
SNIPER,NORTH,SHIP,OF,OUT
BOMBER,NORTH,SHIP,OF,OUT
NIGIIT,NORTH,SHIP,OF,OUT
LONDON,NORTH,SHIP,OF,OUT
SECURE,NORTH,SHIP,OF,OUT
MILLER,NORTH,SHIP,OF,OUT
MULLER,NORTH,SHIP,OF,OUT
LEADER,SOUTH,SHIP,OF,OUT
MILNER,SOUTH,SHIP,OF,OUT
SNIPER,SOUTH,SHIP,OF,OUT
BOMBER,SOUTH,SHIP,OF,OUT
NIGIIT,SOUTH,SHIP,OF,OUT
LONDON,SOUTH,SHIP,OF,OUT
SECURE,SOUTH,SHIP,OF,OUT
MILLER,SOUTH,SHIP,OF,OUT
MULLER,SOUTH,SHIP,OF,OUT
LEADER,ENEMY,SHIP,OF,OUT
MILNER,ENEMY,SHIP,OF,OUT
SNIPER,ENEMY,SHIP,OF,OUT
BOMBER,ENEMY,SHIP,OF,OUT
NIGIIT,ENEMY,SHIP,OF,OUT
LONDON,ENEMY,SHIP,OF,OUT
SECURE,ENEMY,SHIP,OF,OUT
MILLER,ENEMY,SHIP,OF,OUT
MULLER,ENEMY,SHIP,OF,OUT
LEADER,RANGE,SHIP,OF,OUT
MILNER,RANGE,SHIP,OF,OUT
SNIPER,RANGE,SHIP,OF,OUT
BOMBER,RANGE,SHIP,OF,OUT
NIGIIT,RANGE,SHIP,OF,OUT
LONDON,RANGE,SHIP,OF,OUT
SECURE,RANGE,SHIP,OF,OUT
MILLER,RANGE,SHIP,OF,OUT
MULLER,RANGE,SHIP,OF,OUT
LEADER,TROOP,SHIP,OF,OUT
MILNER,TROOP,SHIP,OF,OUT
SNIPER,TROOP,SHIP,OF,OUT
BOMBER,TROOP,SHIP,OF,OUT
NIGIIT,TROOP,SHIP,OF,OUT
LONDON,TROOP,SHIP,OF,OUT
SECURE,TROOP,SHIP,OF,OUT
MILLER,TROOP,SHIP,OF,OUT
MULLER,TROOP,SHIP,OF,OUT
LEADER,WATER,WALK,OF,OUT
MILNER,WATER,WALK,OF,OUT
SNIPER,WATER,WALK,OF,OUT
BOMBER,WATER,WALK,OF,OUT
NIGIIT,WATER,WALK,OF,OUT
LONDON,WATER,WALK,OF,OUT
SECURE,WATER,WALK,OF,OUT
MILLER,WATER,WALK,OF,OUT
MULLER,WATER,WALK,OF,OUT
LEADER,SQUAD,WALK,OF,OUT
MILNER,SQUAD,WALK,OF,OUT
SNIPER,SQUAD,WALK,OF,OUT
BOMBER,SQUAD,WALK,OF,OUT
NIGIIT,SQUAD,WALK,OF,OUT
LONDON,SQUAD,WALK,OF,OUT
SECURE,SQUAD,WALK,OF,OUT
MILLER,SQUAD,WALK,OF,OUT
MULLER,SQUAD,WALK,OF,OUT
LEADER,SHELL,WALK,OF,OUT
MILNER,SHELL,WALK,OF,OUT
SNIPER,SHELL,WALK,OF,OUT
BOMBER,SHELL,WALK,OF,OUT
NIGIIT,SHELL,WALK,OF,OUT
LONDON,SHELL,WALK,OF,OUT
SECURE,SHELL,WALK,OF,OUT
MILLER,SHELL,WALK,OF,OUT
MULLER,SHELL,WALK,OF,OUT
LEADER,RIGHT,WALK,OF,OUT
MILNER,RIGHT,WALK,OF,OUT
SNIPER,RIGHT,WALK,OF,OUT
BOMBER,RIGHT,WALK,OF,OUT
NIGIIT,RIGHT,WALK,OF,OUT
LONDON,RIGHT,WALK,OF,OUT
SECURE,RIGHT,WALK,OF,OUT
MILLER,RIGHT,WALK,OF,OUT
MULLER,RIGHT,WALK,OF,OUT
LEADER,NORTH,WALK,OF,OUT
MILNER,NORTH,WALK,OF,OUT
SNIPER,NORTH,WALK,OF,OUT
BOMBER,NORTH,WALK,OF,OUT
NIGIIT,NORTH,WALK,OF,OUT
LONDON,NORTH,WALK,OF,OUT
SECURE,NORTH,WALK,OF,OUT
MILLER,NORTH,WALK,OF,OUT
MULLER,NORTH,WALK,OF,OUT
LEADER,SOUTH,WALK,OF,OUT
MILNER,SOUTH,WALK,OF,OUT
SNIPER,SOUTH,WALK,OF,OUT
BOMBER,SOUTH,WALK,OF,OUT
NIGIIT,SOUTH,WALK,OF,OUT
LONDON,SOUTH,WALK,OF,OUT
SECURE,SOUTH,WALK,OF,OUT
MILLER,SOUTH,WALK,OF,OUT
MULLER,SOUTH,WALK,OF,OUT
LEADER,ENEMY,WALK,OF,OUT
MILNER,ENEMY,WALK,OF,OUT
SNIPER,ENEMY,WALK,OF,OUT
BOMBER,ENEMY,WALK,OF,OUT
NIGIIT,ENEMY,WALK,OF,OUT
LONDON,ENEMY,WALK,OF,OUT
SECURE,ENEMY,WALK,OF,OUT
MILLER,ENEMY,WALK,OF,OUT
MULLER,ENEMY,WALK,OF,OUT
LEADER,RANGE,WALK,OF,OUT
MILNER,RANGE,WALK,OF,OUT
SNIPER,RANGE,WALK,OF,OUT
BOMBER,RANGE,WALK,OF,OUT
NIGIIT,RANGE,WALK,OF,OUT
LONDON,RANGE,WALK,OF,OUT
SECURE,RANGE,WALK,OF,OUT
MILLER,RANGE,WALK,OF,OUT
MULLER,RANGE,WALK,OF,OUT
LEADER,TROOP,WALK,OF,OUT
MILNER,TROOP,WALK,OF,OUT
SNIPER,TROOP,WALK,OF,OUT
BOMBER,TROOP,WALK,OF,OUT
NIGIIT,TROOP,WALK,OF,OUT
LONDON,TROOP,WALK,OF,OUT
SECURE,TROOP,WALK,OF,OUT
MILLER,TROOP,WALK,OF,OUT
MULLER,TROOP,WALK,OF,OUT
LEADER,WATER,JOHN,OF,OUT
MILNER,WATER,JOHN,OF,OUT
SNIPER,WATER,JOHN,OF,OUT
BOMBER,WATER,JOHN,OF,OUT
NIGIIT,WATER,JOHN,OF,OUT
LONDON,WATER,JOHN,OF,OUT
SECURE,WATER,JOHN,OF,OUT
MILLER,WATER,JOHN,OF,OUT
MULLER,WATER,JOHN,OF,OUT
LEADER,SQUAD,JOHN,OF,OUT
MILNER,SQUAD,JOHN,OF,OUT
SNIPER,SQUAD,JOHN,OF,OUT
BOMBER,SQUAD,JOHN,OF,OUT
NIGIIT,SQUAD,JOHN,OF,OUT
LONDON,SQUAD,JOHN,OF,OUT
SECURE,SQUAD,JOHN,OF,OUT
MILLER,SQUAD,JOHN,OF,OUT
MULLER,SQUAD,JOHN,OF,OUT
LEADER,SHELL,JOHN,OF,OUT
MILNER,SHELL,JOHN,OF,OUT
SNIPER,SHELL,JOHN,OF,OUT
BOMBER,SHELL,JOHN,OF,OUT
NIGIIT,SHELL,JOHN,OF,OUT
LONDON,SHELL,JOHN,OF,OUT
SECURE,SHELL,JOHN,OF,OUT
MILLER,SHELL,JOHN,OF,OUT
MULLER,SHELL,JOHN,OF,OUT
LEADER,RIGHT,JOHN,OF,OUT
MILNER,RIGHT,JOHN,OF,OUT
SNIPER,RIGHT,JOHN,OF,OUT
BOMBER,RIGHT,JOHN,OF,OUT
NIGIIT,RIGHT,JOHN,OF,OUT
LONDON,RIGHT,JOHN,OF,OUT
SECURE,RIGHT,JOHN,OF,OUT
MILLER,RIGHT,JOHN,OF,OUT
MULLER,RIGHT,JOHN,OF,OUT
LEADER,NORTH,JOHN,OF,OUT
MILNER,NORTH,JOHN,OF,OUT
SNIPER,NORTH,JOHN,OF,OUT
BOMBER,NORTH,JOHN,OF,OUT
NIGIIT,NORTH,JOHN,OF,OUT
LONDON,NORTH,JOHN,OF,OUT
SECURE,NORTH,JOHN,OF,OUT
MILLER,NORTH,JOHN,OF,OUT
MULLER,NORTH,JOHN,OF,OUT
LEADER,SOUTH,JOHN,OF,OUT
MILNER,SOUTH,JOHN,OF,OUT
SNIPER,SOUTH,JOHN,OF,OUT
BOMBER,SOUTH,JOHN,OF,OUT
NIGIIT,SOUTH,JOHN,OF,OUT
LONDON,SOUTH,JOHN,OF,OUT
SECURE,SOUTH,JOHN,OF,OUT
MILLER,SOUTH,JOHN,OF,OUT
MULLER,SOUTH,JOHN,OF,OUT
LEADER,ENEMY,JOHN,OF,OUT
MILNER,ENEMY,JOHN,OF,OUT
SNIPER,ENEMY,JOHN,OF,OUT
BOMBER,ENEMY,JOHN,OF,OUT
NIGIIT,ENEMY,JOHN,OF,OUT
LONDON,ENEMY,JOHN,OF,OUT
SECURE,ENEMY,JOHN,OF,OUT
MILLER,ENEMY,JOHN,OF,OUT
MULLER,ENEMY,JOHN,OF,OUT
LEADER,RANGE,JOHN,OF,OUT
MILNER,RANGE,JOHN,OF,OUT
SNIPER,RANGE,JOHN,OF,OUT
BOMBER,RANGE,JOHN,OF,OUT
NIGIIT,RANGE,JOHN,OF,OUT
LONDON,RANGE,JOHN,OF,OUT
SECURE,RANGE,JOHN,OF,OUT
MILLER,RANGE,JOHN,OF,OUT
MULLER,RANGE,JOHN,OF,OUT
LEADER,TROOP,JOHN,OF,OUT
MILNER,TROOP,JOHN,OF,OUT
SNIPER,TROOP,JOHN,OF,OUT
BOMBER,TROOP,JOHN,OF,OUT
NIGIIT,TROOP,JOHN,OF,OUT
LONDON,TROOP,JOHN,OF,OUT
SECURE,TROOP,JOHN,OF,OUT
MILLER,TROOP,JOHN,OF,OUT
MULLER,TROOP,JOHN,OF,OUT
LEADER,WATER,MOVE,OF,OUT
MILNER,WATER,MOVE,OF,OUT
SNIPER,WATER,MOVE,OF,OUT
BOMBER,WATER,MOVE,OF,OUT
NIGIIT,WATER,MOVE,OF,OUT
LONDON,WATER,MOVE,OF,OUT
SECURE,WATER,MOVE,OF,OUT
MILLER,WATER,MOVE,OF,OUT
MULLER,WATER,MOVE,OF,OUT
LEADER,SQUAD,MOVE,OF,OUT
MILNER,SQUAD,MOVE,OF,OUT
SNIPER,SQUAD,MOVE,OF,OUT
BOMBER,SQUAD,MOVE,OF,OUT
NIGIIT,SQUAD,MOVE,OF,OUT
LONDON,SQUAD,MOVE,OF,OUT
SECURE,SQUAD,MOVE,OF,OUT
MILLER,SQUAD,MOVE,OF,OUT
MULLER,SQUAD,MOVE,OF,OUT
LEADER,SHELL,MOVE,OF,OUT
MILNER,SHELL,MOVE,OF,OUT
SNIPER,SHELL,MOVE,OF,OUT
BOMBER,SHELL,MOVE,OF,OUT
NIGIIT,SHELL,MOVE,OF,OUT
LONDON,SHELL,MOVE,OF,OUT
SECURE,SHELL,MOVE,OF,OUT
MILLER,SHELL,MOVE,OF,OUT
MULLER,SHELL,MOVE,OF,OUT
LEADER,RIGHT,MOVE,OF,OUT
MILNER,RIGHT,MOVE,OF,OUT
SNIPER,RIGHT,MOVE,OF,OUT
BOMBER,RIGHT,MOVE,OF,OUT
NIGIIT,RIGHT,MOVE,OF,OUT
LONDON,RIGHT,MOVE,OF,OUT
SECURE,RIGHT,MOVE,OF,OUT
MILLER,RIGHT,MOVE,OF,OUT
MULLER,RIGHT,MOVE,OF,OUT
LEADER,NORTH,MOVE,OF,OUT
MILNER,NORTH,MOVE,OF,OUT
SNIPER,NORTH,MOVE,OF,OUT
BOMBER,NORTH,MOVE,OF,OUT
NIGIIT,NORTH,MOVE,OF,OUT
LONDON,NORTH,MOVE,OF,OUT
SECURE,NORTH,MOVE,OF,OUT
MILLER,NORTH,MOVE,OF,OUT
MULLER,NORTH,MOVE,OF,OUT
LEADER,SOUTH,MOVE,OF,OUT
MILNER,SOUTH,MOVE,OF,OUT
SNIPER,SOUTH,MOVE,OF,OUT
BOMBER,SOUTH,MOVE,OF,OUT
NIGIIT,SOUTH,MOVE,OF,OUT
LONDON,SOUTH,MOVE,OF,OUT
SECURE,SOUTH,MOVE,OF,OUT
MILLER,SOUTH,MOVE,OF,OUT
MULLER,SOUTH,MOVE,OF,OUT
LEADER,ENEMY,MOVE,OF,OUT
MILNER,ENEMY,MOVE,OF,OUT
SNIPER,ENEMY,MOVE,OF,OUT
BOMBER,ENEMY,MOVE,OF,OUT
NIGIIT,ENEMY,MOVE,OF,OUT
LONDON,ENEMY,MOVE,OF,OUT
SECURE,ENEMY,MOVE,OF,OUT
MILLER,ENEMY,MOVE,OF,OUT
MULLER,ENEMY,MOVE,OF,OUT
LEADER,RANGE,MOVE,OF,OUT
MILNER,RANGE,MOVE,OF,OUT
SNIPER,RANGE,MOVE,OF,OUT
BOMBER,RANGE,MOVE,OF,OUT
NIGIIT,RANGE,MOVE,OF,OUT
LONDON,RANGE,MOVE,OF,OUT
SECURE,RANGE,MOVE,OF,OUT
MILLER,RANGE,MOVE,OF,OUT
MULLER,RANGE,MOVE,OF,OUT
LEADER,TROOP,MOVE,OF,OUT
MILNER,TROOP,MOVE,OF,OUT
SNIPER,TROOP,MOVE,OF,OUT
BOMBER,TROOP,MOVE,OF,OUT
NIGIIT,TROOP,MOVE,OF,OUT
LONDON,TROOP,MOVE,OF,OUT
SECURE,TROOP,MOVE,OF,OUT
MILLER,TROOP,MOVE,OF,OUT
MULLER,TROOP,MOVE,OF,OUT
LEADER,WATER,CITY,OF,OUT
MILNER,WATER,CITY,OF,OUT
SNIPER,WATER,CITY,OF,OUT
BOMBER,WATER,CITY,OF,OUT
NIGIIT,WATER,CITY,OF,OUT
LONDON,WATER,CITY,OF,OUT
SECURE,WATER,CITY,OF,OUT
MILLER,WATER,CITY,OF,OUT
MULLER,WATER,CITY,OF,OUT
LEADER,SQUAD,CITY,OF,OUT
MILNER,SQUAD,CITY,OF,OUT
SNIPER,SQUAD,CITY,OF,OUT
BOMBER,SQUAD,CITY,OF,OUT
NIGIIT,SQUAD,CITY,OF,OUT
LONDON,SQUAD,CITY,OF,OUT
SECURE,SQUAD,CITY,OF,OUT
MILLER,SQUAD,CITY,OF,OUT
MULLER,SQUAD,CITY,OF,OUT
LEADER,SHELL,CITY,OF,OUT
MILNER,SHELL,CITY,OF,OUT
SNIPER,SHELL,CITY,OF,OUT
BOMBER,SHELL,CITY,OF,OUT
NIGIIT,SHELL,CITY,OF,OUT
LONDON,SHELL,CITY,OF,OUT
SECURE,SHELL,CITY,OF,OUT
MILLER,SHELL,CITY,OF,OUT
MULLER,SHELL,CITY,OF,OUT
LEADER,RIGHT,CITY,OF,OUT
MILNER,RIGHT,CITY,OF,OUT
SNIPER,RIGHT,CITY,OF,OUT
BOMBER,RIGHT,CITY,OF,OUT
NIGIIT,RIGHT,CITY,OF,OUT
LONDON,RIGHT,CITY,OF,OUT
SECURE,RIGHT,CITY,OF,OUT
MILLER,RIGHT,CITY,OF,OUT
MULLER,RIGHT,CITY,OF,OUT
LEADER,NORTH,CITY,OF,OUT
MILNER,NORTH,CITY,OF,OUT
SNIPER,NORTH,CITY,OF,OUT
BOMBER,NORTH,CITY,OF,OUT
NIGIIT,NORTH,CITY,OF,OUT
LONDON,NORTH,CITY,OF,OUT
SECURE,NORTH,CITY,OF,OUT
MILLER,NORTH,CITY,OF,OUT
MULLER,NORTH,CITY,OF,OUT
LEADER,SOUTH,CITY,OF,OUT
MILNER,SOUTH,CITY,OF,OUT
SNIPER,SOUTH,CITY,OF,OUT
BOMBER,SOUTH,CITY,OF,OUT
NIGIIT,SOUTH,CITY,OF,OUT
LONDON,SOUTH,CITY,OF,OUT
SECURE,SOUTH,CITY,OF,OUT
MILLER,SOUTH,CITY,OF,OUT
MULLER,SOUTH,CITY,OF,OUT
LEADER,ENEMY,CITY,OF,OUT
MILNER,ENEMY,CITY,OF,OUT
SNIPER,ENEMY,CITY,OF,OUT
BOMBER,ENEMY,CITY,OF,OUT
NIGIIT,ENEMY,CITY,OF,OUT
LONDON,ENEMY,CITY,OF,OUT
SECURE,ENEMY,CITY,OF,OUT
MILLER,ENEMY,CITY,OF,OUT
MULLER,ENEMY,CITY,OF,OUT
LEADER,RANGE,CITY,OF,OUT
MILNER,RANGE,CITY,OF,OUT
SNIPER,RANGE,CITY,OF,OUT
BOMBER,RANGE,CITY,OF,OUT
NIGIIT,RANGE,CITY,OF,OUT
LONDON,RANGE,CITY,OF,OUT
SECURE,RANGE,CITY,OF,OUT
MILLER,RANGE,CITY,OF,OUT
MULLER,RANGE,CITY,OF,OUT
LEADER,TROOP,CITY,OF,OUT
MILNER,TROOP,CITY,OF,OUT
SNIPER,TROOP,CITY,OF,OUT
BOMBER,TROOP,CITY,OF,OUT
NIGIIT,TROOP,CITY,OF,OUT
LONDON,TROOP,CITY,OF,OUT
SECURE,TROOP,CITY,OF,OUT
MILLER,TROOP,CITY,OF,OUT
MULLER,TROOP,CITY,OF,OUT
LEADER,WATER,JACK,OF,OUT
MILNER,WATER,JACK,OF,OUT
SNIPER,WATER,JACK,OF,OUT
BOMBER,WATER,JACK,OF,OUT
NIGIIT,WATER,JACK,OF,OUT
LONDON,WATER,JACK,OF,OUT
SECURE,WATER,JACK,OF,OUT
MILLER,WATER,JACK,OF,OUT
MULLER,WATER,JACK,OF,OUT
LEADER,SQUAD,JACK,OF,OUT
MILNER,SQUAD,JACK,OF,OUT
SNIPER,SQUAD,JACK,OF,OUT
BOMBER,SQUAD,JACK,OF,OUT
NIGIIT,SQUAD,JACK,OF,OUT
LONDON,SQUAD,JACK,OF,OUT
SECURE,SQUAD,JACK,OF,OUT
MILLER,SQUAD,JACK,OF,OUT
MULLER,SQUAD,JACK,OF,OUT
LEADER,SHELL,JACK,OF,OUT
MILNER,SHELL,JACK,OF,OUT
SNIPER,SHELL,JACK,OF,OUT
BOMBER,SHELL,JACK,OF,OUT
NIGIIT,SHELL,JACK,OF,OUT
LONDON,SHELL,JACK,OF,OUT
SECURE,SHELL,JACK,OF,OUT
MILLER,SHELL,JACK,OF,OUT
MULLER,SHELL,JACK,OF,OUT
LEADER,RIGHT,JACK,OF,OUT
MILNER,RIGHT,JACK,OF,OUT
SNIPER,RIGHT,JACK,OF,OUT
BOMBER,RIGHT,JACK,OF,OUT
NIGIIT,RIGHT,JACK,OF,OUT
LONDON,RIGHT,JACK,OF,OUT
SECURE,RIGHT,JACK,OF,OUT
MILLER,RIGHT,JACK,OF,OUT
MULLER,RIGHT,JACK,OF,OUT
LEADER,NORTH,JACK,OF,OUT
MILNER,NORTH,JACK,OF,OUT
SNIPER,NORTH,JACK,OF,OUT
BOMBER,NORTH,JACK,OF,OUT
NIGIIT,NORTH,JACK,OF,OUT
LONDON,NORTH,JACK,OF,OUT
SECURE,NORTH,JACK,OF,OUT
MILLER,NORTH,JACK,OF,OUT
MULLER,NORTH,JACK,OF,OUT
LEADER,SOUTH,JACK,OF,OUT
MILNER,SOUTH,JACK,OF,OUT
SNIPER,SOUTH,JACK,OF,OUT
BOMBER,SOUTH,JACK,OF,OUT
NIGIIT,SOUTH,JACK,OF,OUT
LONDON,SOUTH,JACK,OF,OUT
SECURE,SOUTH,JACK,OF,OUT
MILLER,SOUTH,JACK,OF,OUT
MULLER,SOUTH,JACK,OF,OUT
LEADER,ENEMY,JACK,OF,OUT
MILNER,ENEMY,JACK,OF,OUT
SNIPER,ENEMY,JACK,OF,OUT
BOMBER,ENEMY,JACK,OF,OUT
NIGIIT,ENEMY,JACK,OF,OUT
LONDON,ENEMY,JACK,OF,OUT
SECURE,ENEMY,JACK,OF,OUT
MILLER,ENEMY,JACK,OF,OUT
MULLER,ENEMY,JACK,OF,OUT
LEADER,RANGE,JACK,OF,OUT
MILNER,RANGE,JACK,OF,OUT
SNIPER,RANGE,JACK,OF,OUT
BOMBER,RANGE,JACK,OF,OUT
NIGIIT,RANGE,JACK,OF,OUT
LONDON,RANGE,JACK,OF,OUT
SECURE,RANGE,JACK,OF,OUT
MILLER,RANGE,JACK,OF,OUT
MULLER,RANGE,JACK,OF,OUT
LEADER,TROOP,JACK,OF,OUT
MILNER,TROOP,JACK,OF,OUT
SNIPER,TROOP,JACK,OF,OUT
BOMBER,TROOP,JACK,OF,OUT
NIGIIT,TROOP,JACK,OF,OUT
LONDON,TROOP,JACK,OF,OUT
SECURE,TROOP,JACK,OF,OUT
MILLER,TROOP,JACK,OF,OUT
MULLER,TROOP,JACK,OF,OUT
LEADER,WATER,FROM,OF,OUT
MILNER,WATER,FROM,OF,OUT
SNIPER,WATER,FROM,OF,OUT
BOMBER,WATER,FROM,OF,OUT
NIGIIT,WATER,FROM,OF,OUT
LONDON,WATER,FROM,OF,OUT
SECURE,WATER,FROM,OF,OUT
MILLER,WATER,FROM,OF,OUT
MULLER,WATER,FROM,OF,OUT
LEADER,SQUAD,FROM,OF,OUT
MILNER,SQUAD,FROM,OF,OUT
SNIPER,SQUAD,FROM,OF,OUT
BOMBER,SQUAD,FROM,OF,OUT
NIGIIT,SQUAD,FROM,OF,OUT
LONDON,SQUAD,FROM,OF,OUT
SECURE,SQUAD,FROM,OF,OUT
MILLER,SQUAD,FROM,OF,OUT
MULLER,SQUAD,FROM,OF,OUT
LEADER,SHELL,FROM,OF,OUT
MILNER,SHELL,FROM,OF,OUT
SNIPER,SHELL,FROM,OF,OUT
BOMBER,SHELL,FROM,OF,OUT
NIGIIT,SHELL,FROM,OF,OUT
LONDON,SHELL,FROM,OF,OUT
SECURE,SHELL,FROM,OF,OUT
MILLER,SHELL,FROM,OF,OUT
MULLER,SHELL,FROM,OF,OUT
LEADER,RIGHT,FROM,OF,OUT
MILNER,RIGHT,FROM,OF,OUT
SNIPER,RIGHT,FROM,OF,OUT
BOMBER,RIGHT,FROM,OF,OUT
NIGIIT,RIGHT,FROM,OF,OUT
LONDON,RIGHT,FROM,OF,OUT
SECURE,RIGHT,FROM,OF,OUT
MILLER,RIGHT,FROM,OF,OUT
MULLER,RIGHT,FROM,OF,OUT
LEADER,NORTH,FROM,OF,OUT
MILNER,NORTH,FROM,OF,OUT
SNIPER,NORTH,FROM,OF,OUT
BOMBER,NORTH,FROM,OF,OUT
NIGIIT,NORTH,FROM,OF,OUT
LONDON,NORTH,FROM,OF,OUT
SECURE,NORTH,FROM,OF,OUT
MILLER,NORTH,FROM,OF,OUT
MULLER,NORTH,FROM,OF,OUT
LEADER,SOUTH,FROM,OF,OUT
MILNER,SOUTH,FROM,OF,OUT
SNIPER,SOUTH,FROM,OF,OUT
BOMBER,SOUTH,FROM,OF,OUT
NIGIIT,SOUTH,FROM,OF,OUT
LONDON,SOUTH,FROM,OF,OUT
SECURE,SOUTH,FROM,OF,OUT
MILLER,SOUTH,FROM,OF,OUT
MULLER,SOUTH,FROM,OF,OUT
LEADER,ENEMY,FROM,OF,OUT
MILNER,ENEMY,FROM,OF,OUT
SNIPER,ENEMY,FROM,OF,OUT
BOMBER,ENEMY,FROM,OF,OUT
NIGIIT,ENEMY,FROM,OF,OUT
LONDON,ENEMY,FROM,OF,OUT
SECURE,ENEMY,FROM,OF,OUT
MILLER,ENEMY,FROM,OF,OUT
MULLER,ENEMY,FROM,OF,OUT
LEADER,RANGE,FROM,OF,OUT
MILNER,RANGE,FROM,OF,OUT
SNIPER,RANGE,FROM,OF,OUT
BOMBER,RANGE,FROM,OF,OUT
NIGIIT,RANGE,FROM,OF,OUT
LONDON,RANGE,FROM,OF,OUT
SECURE,RANGE,FROM,OF,OUT
MILLER,RANGE,FROM,OF,OUT
MULLER,RANGE,FROM,OF,OUT
LEADER,TROOP,FROM,OF,OUT
MILNER,TROOP,FROM,OF,OUT
SNIPER,TROOP,FROM,OF,OUT
BOMBER,TROOP,FROM,OF,OUT
NIGIIT,TROOP,FROM,OF,OUT
LONDON,TROOP,FROM,OF,OUT
SECURE,TROOP,FROM,OF,OUT
MILLER,TROOP,FROM,OF,OUT
MULLER,TROOP,FROM,OF,OUT
LEADER,WATER,WILL,OF,OUT
MILNER,WATER,WILL,OF,OUT
SNIPER,WATER,WILL,OF,OUT
BOMBER,WATER,WILL,OF,OUT
NIGIIT,WATER,WILL,OF,OUT
LONDON,WATER,WILL,OF,OUT
SECURE,WATER,WILL,OF,OUT
MILLER,WATER,WILL,OF,OUT
MULLER,WATER,WILL,OF,OUT
LEADER,SQUAD,WILL,OF,OUT
MILNER,SQUAD,WILL,OF,OUT
SNIPER,SQUAD,WILL,OF,OUT
BOMBER,SQUAD,WILL,OF,OUT
NIGIIT,SQUAD,WILL,OF,OUT
LONDON,SQUAD,WILL,OF,OUT
SECURE,SQUAD,WILL,OF,OUT
MILLER,SQUAD,WILL,OF,OUT
MULLER,SQUAD,WILL,OF,OUT
LEADER,SHELL,WILL,OF,OUT
MILNER,SHELL,WILL,OF,OUT
SNIPER,SHELL,WILL,OF,OUT
BOMBER,SHELL,WILL,OF,OUT
NIGIIT,SHELL,WILL,OF,OUT
LONDON,SHELL,WILL,OF,OUT
SECURE,SHELL,WILL,OF,OUT
