GENERAL,JACK,JOHN,OFF
CAPTAIN,JACK,JOHN,OFF
BARRAGE,JACK,JOHN,OFF
CITADEL,JACK,JOHN,OFF
FIGHTER,JACK,JOHN,OFF
MORNING,JACK,JOHN,OFF
EVENING,JACK,JOHN,OFF
COMMAND,JACK,JOHN,OFF
TORPEDO,FROM,JOHN,OFF
GENERAL,FROM,JOHN,OFF
CAPTAIN,FROM,JOHN,OFF
BARRAGE,FROM,JOHN,OFF
CITADEL,FROM,JOHN,OFF
FIGHTER,FROM,JOHN,OFF
MORNING,FROM,JOHN,OFF
EVENING,FROM,JOHN,OFF
COMMAND,FROM,JOHN,OFF
TORPEDO,WILL,JOHN,OFF
GENERAL,WILL,JOHN,OFF
CAPTAIN,WILL,JOHN,OFF
BARRAGE,WILL,JOHN,OFF
CITADEL,WILL,JOHN,OFF
FIGHTER,WILL,JOHN,OFF
MORNING,WILL,JOHN,OFF
EVENING,WILL,JOHN,OFF
COMMAND,WILL,JOHN,OFF
TORPEDO,LEFT,JOHN,OFF
GENERAL,LEFT,JOHN,OFF
CAPTAIN,LEFT,JOHN,OFF
BARRAGE,LEFT,JOHN,OFF
CITADEL,LEFT,JOHN,OFF
FIGHTER,LEFT,JOHN,OFF
MORNING,LEFT,JOHN,OFF
EVENING,LEFT,JOHN,OFF
COMMAND,LEFT,JOHN,OFF
TORPEDO,EAST,JOHN,OFF
GENERAL,EAST,JOHN,OFF
CAPTAIN,EAST,JOHN,OFF
BARRAGE,EAST,JOHN,OFF
CITADEL,EAST,JOHN,OFF
FIGHTER,EAST,JOHN,OFF
MORNING,EAST,JOHN,OFF
EVENING,EAST,JOHN,OFF
COMMAND,EAST,JOHN,OFF
TORPEDO,WEST,JOHN,OFF
GENERAL,WEST,JOHN,OFF
CAPTAIN,WEST,JOHN,OFF
BARRAGE,WEST,JOHN,OFF
CITADEL,WEST,JOHN,OFF
FIGHTER,WEST,JOHN,OFF
MORNING,WEST,JOHN,OFF
EVENING,WEST,JOHN,OFF
COMMAND,WEST,JOHN,OFF
TORPEDO,TANK,JOHN,OFF
GENERAL,TANK,JOHN,OFF
CAPTAIN,TANK,JOHN,OFF
BARRAGE,TANK,JOHN,OFF
CITADEL,TANK,JOHN,OFF
FIGHTER,TANK,JOHN,OFF
MORNING,TANK,JOHN,OFF
EVENING,TANK,JOHN,OFF
COMMAND,TANK,JOHN,OFF
TORPEDO,ACID,MOVE,OFF
GENERAL,ACID,MOVE,OFF
CAPTAIN,ACID,MOVE,OFF
BARRAGE,ACID,MOVE,OFF
CITADEL,ACID,MOVE,OFF
FIGHTER,ACID,MOVE,OFF
MORNING,ACID,MOVE,OFF
EVENING,ACID,MOVE,OFF
COMMAND,ACID,MOVE,OFF
TORPEDO,AREA,MOVE,OFF
GENERAL,AREA,MOVE,OFF
CAPTAIN,AREA,MOVE,OFF
BARRAGE,AREA,MOVE,OFF
CITADEL,AREA,MOVE,OFF
FIGHTER,AREA,MOVE,OFF
MORNING,AREA,MOVE,OFF
EVENING,AREA,MOVE,OFF
COMMAND,AREA,MOVE,OFF
TORPEDO,FIRE,MOVE,OFF
GENERAL,FIRE,MOVE,OFF
CAPTAIN,FIRE,MOVE,OFF
BARRAGE,FIRE,MOVE,OFF
CITADEL,FIRE,MOVE,OFF
FIGHTER,FIRE,MOVE,OFF
MORNING,FIRE,MOVE,OFF
EVENING,FIRE,MOVE,OFF
COMMAND,FIRE,MOVE,OFF
TORPEDO,SHIP,MOVE,OFF
GENERAL,SHIP,MOVE,OFF
CAPTAIN,SHIP,MOVE,OFF
BARRAGE,SHIP,MOVE,OFF
CITADEL,SHIP,MOVE,OFF
FIGHTER,SHIP,MOVE,OFF
MORNING,SHIP,MOVE,OFF
EVENING,SHIP,MOVE,OFF
COMMAND,SHIP,MOVE,OFF
TORPEDO,WALK,MOVE,OFF
GENERAL,WALK,MOVE,OFF
CAPTAIN,WALK,MOVE,OFF
BARRAGE,WALK,MOVE,OFF
CITADEL,WALK,MOVE,OFF
FIGHTER,WALK,MOVE,OFF
MORNING,WALK,MOVE,OFF
EVENING,WALK,MOVE,OFF
COMMAND,WALK,MOVE,OFF
TORPEDO,JOHN,MOVE,OFF
GENERAL,JOHN,MOVE,OFF
CAPTAIN,JOHN,MOVE,OFF
BARRAGE,JOHN,MOVE,OFF
CITADEL,JOHN,MOVE,OFF
FIGHTER,JOHN,MOVE,OFF
MORNING,JOHN,MOVE,OFF
EVENING,JOHN,MOVE,OFF
COMMAND,JOHN,MOVE,OFF
TORPEDO,MOVE,MOVE,OFF
GENERAL,MOVE,MOVE,OFF
CAPTAIN,MOVE,MOVE,OFF
BARRAGE,MOVE,MOVE,OFF
CITADEL,MOVE,MOVE,OFF
FIGHTER,MOVE,MOVE,OFF
MORNING,MOVE,MOVE,OFF
EVENING,MOVE,MOVE,OFF
COMMAND,MOVE,MOVE,OFF
TORPEDO,CITY,MOVE,OFF
GENERAL,CITY,MOVE,OFF
CAPTAIN,CITY,MOVE,OFF
BARRAGE,CITY,MOVE,OFF
CITADEL,CITY,MOVE,OFF
FIGHTER,CITY,MOVE,OFF
MORNING,CITY,MOVE,OFF
EVENING,CITY,MOVE,OFF
COMMAND,CITY,MOVE,OFF
TORPEDO,JACK,MOVE,OFF
GENERAL,JACK,MOVE,OFF
CAPTAIN,JACK,MOVE,OFF
BARRAGE,JACK,MOVE,OFF
CITADEL,JACK,MOVE,OFF
FIGHTER,JACK,MOVE,OFF
MORNING,JACK,MOVE,OFF
EVENING,JACK,MOVE,OFF
COMMAND,JACK,MOVE,OFF
TORPEDO,FROM,MOVE,OFF
GENERAL,FROM,MOVE,OFF
CAPTAIN,FROM,MOVE,OFF
BARRAGE,FROM,MOVE,OFF
CITADEL,FROM,MOVE,OFF
FIGHTER,FROM,MOVE,OFF
MORNING,FROM,MOVE,OFF
EVENING,FROM,MOVE,OFF
COMMAND,FROM,MOVE,OFF
TORPEDO,WILL,MOVE,OFF
GENERAL,WILL,MOVE,OFF
CAPTAIN,WILL,MOVE,OFF
BARRAGE,WILL,MOVE,OFF
CITADEL,WILL,MOVE,OFF
FIGHTER,WILL,MOVE,OFF
MORNING,WILL,MOVE,OFF
EVENING,WILL,MOVE,OFF
COMMAND,WILL,MOVE,OFF
TORPEDO,LEFT,MOVE,OFF
GENERAL,LEFT,MOVE,OFF
CAPTAIN,LEFT,MOVE,OFF
BARRAGE,LEFT,MOVE,OFF
CITADEL,LEFT,MOVE,OFF
FIGHTER,LEFT,MOVE,OFF
MORNING,LEFT,MOVE,OFF
EVENING,LEFT,MOVE,OFF
COMMAND,LEFT,MOVE,OFF
TORPEDO,EAST,MOVE,OFF
GENERAL,EAST,MOVE,OFF
CAPTAIN,EAST,MOVE,OFF
BARRAGE,EAST,MOVE,OFF
CITADEL,EAST,MOVE,OFF
FIGHTER,EAST,MOVE,OFF
MORNING,EAST,MOVE,OFF
EVENING,EAST,MOVE,OFF
COMMAND,EAST,MOVE,OFF
TORPEDO,WEST,MOVE,OFF
GENERAL,WEST,MOVE,OFF
CAPTAIN,WEST,MOVE,OFF
BARRAGE,WEST,MOVE,OFF
CITADEL,WEST,MOVE,OFF
FIGHTER,WEST,MOVE,OFF
MORNING,WEST,MOVE,OFF
EVENING,WEST,MOVE,OFF
COMMAND,WEST,MOVE,OFF
TORPEDO,TANK,MOVE,OFF
GENERAL,TANK,MOVE,OFF
CAPTAIN,TANK,MOVE,OFF
BARRAGE,TANK,MOVE,OFF
CITADEL,TANK,MOVE,OFF
FIGHTER,TANK,MOVE,OFF
MORNING,TANK,MOVE,OFF
EVENING,TANK,MOVE,OFF
COMMAND,TANK,MOVE,OFF
TORPEDO,ACID,CITY,OFF
GENERAL,ACID,CITY,OFF
CAPTAIN,ACID,CITY,OFF
BARRAGE,ACID,CITY,OFF
CITADEL,ACID,CITY,OFF
FIGHTER,ACID,CITY,OFF
MORNING,ACID,CITY,OFF
EVENING,ACID,CITY,OFF
COMMAND,ACID,CITY,OFF
TORPEDO,AREA,CITY,OFF
GENERAL,AREA,CITY,OFF
CAPTAIN,AREA,CITY,OFF
BARRAGE,AREA,CITY,OFF
CITADEL,AREA,CITY,OFF
FIGHTER,AREA,CITY,OFF
MORNING,AREA,CITY,OFF
EVENING,AREA,CITY,OFF
COMMAND,AREA,CITY,OFF
TORPEDO,FIRE,CITY,OFF
GENERAL,FIRE,CITY,OFF
CAPTAIN,FIRE,CITY,OFF
BARRAGE,FIRE,CITY,OFF
CITADEL,FIRE,CITY,OFF
FIGHTER,FIRE,CITY,OFF
MORNING,FIRE,CITY,OFF
EVENING,FIRE,CITY,OFF
COMMAND,FIRE,CITY,OFF
TORPEDO,SHIP,CITY,OFF
GENERAL,SHIP,CITY,OFF
CAPTAIN,SHIP,CITY,OFF
BARRAGE,SHIP,CITY,OFF
CITADEL,SHIP,CITY,OFF
FIGHTER,SHIP,CITY,OFF
MORNING,SHIP,CITY,OFF
EVENING,SHIP,CITY,OFF
COMMAND,SHIP,CITY,OFF
TORPEDO,WALK,CITY,OFF
GENERAL,WALK,CITY,OFF
CAPTAIN,WALK,CITY,OFF
BARRAGE,WALK,CITY,OFF
CITADEL,WALK,CITY,OFF
FIGHTER,WALK,CITY,OFF
MORNING,WALK,CITY,OFF
EVENING,WALK,CITY,OFF
COMMAND,WALK,CITY,OFF
TORPEDO,JOHN,CITY,OFF
GENERAL,JOHN,CITY,OFF
CAPTAIN,JOHN,CITY,OFF
BARRAGE,JOHN,CITY,OFF
CITADEL,JOHN,CITY,OFF
FIGHTER,JOHN,CITY,OFF
MORNING,JOHN,CITY,OFF
EVENING,JOHN,CITY,OFF
COMMAND,JOHN,CITY,OFF
TORPEDO,MOVE,CITY,OFF
GENERAL,MOVE,CITY,OFF
CAPTAIN,MOVE,CITY,OFF
BARRAGE,MOVE,CITY,OFF
CITADEL,MOVE,CITY,OFF
FIGHTER,MOVE,CITY,OFF
MORNING,MOVE,CITY,OFF
EVENING,MOVE,CITY,OFF
COMMAND,MOVE,CITY,OFF
TORPEDO,CITY,CITY,OFF
GENERAL,CITY,CITY,OFF
CAPTAIN,CITY,CITY,OFF
BARRAGE,CITY,CITY,OFF
CITADEL,CITY,CITY,OFF
FIGHTER,CITY,CITY,OFF
MORNING,CITY,CITY,OFF
EVENING,CITY,CITY,OFF
COMMAND,CITY,CITY,OFF
TORPEDO,JACK,CITY,OFF
GENERAL,JACK,CITY,OFF
CAPTAIN,JACK,CITY,OFF
BARRAGE,JACK,CITY,OFF
CITADEL,JACK,CITY,OFF
FIGHTER,JACK,CITY,OFF
MORNING,JACK,CITY,OFF
EVENING,JACK,CITY,OFF
COMMAND,JACK,CITY,OFF
TORPEDO,FROM,CITY,OFF
GENERAL,FROM,CITY,OFF
CAPTAIN,FROM,CITY,OFF
BARRAGE,FROM,CITY,OFF
CITADEL,FROM,CITY,OFF
FIGHTER,FROM,CITY,OFF
MORNING,FROM,CITY,OFF
EVENING,FROM,CITY,OFF
COMMAND,FROM,CITY,OFF
TORPEDO,WILL,CITY,OFF
GENERAL,WILL,CITY,OFF
CAPTAIN,WILL,CITY,OFF
BARRAGE,WILL,CITY,OFF
CITADEL,WILL,CITY,OFF
FIGHTER,WILL,CITY,OFF
MORNING,WILL,CITY,OFF
EVENING,WILL,CITY,OFF
COMMAND,WILL,CITY,OFF
TORPEDO,LEFT,CITY,OFF
GENERAL,LEFT,CITY,OFF
CAPTAIN,LEFT,CITY,OFF
BARRAGE,LEFT,CITY,OFF
CITADEL,LEFT,CITY,OFF
FIGHTER,LEFT,CITY,OFF
MORNING,LEFT,CITY,OFF
EVENING,LEFT,CITY,OFF
COMMAND,LEFT,CITY,OFF
TORPEDO,EAST,CITY,OFF
GENERAL,EAST,CITY,OFF
CAPTAIN,EAST,CITY,OFF
BARRAGE,EAST,CITY,OFF
CITADEL,EAST,CITY,OFF
FIGHTER,EAST,CITY,OFF
MORNING,EAST,CITY,OFF
EVENING,EAST,CITY,OFF
COMMAND,EAST,CITY,OFF
TORPEDO,WEST,CITY,OFF
GENERAL,WEST,CITY,OFF
CAPTAIN,WEST,CITY,OFF
BARRAGE,WEST,CITY,OFF
CITADEL,WEST,CITY,OFF
FIGHTER,WEST,CITY,OFF
MORNING,WEST,CITY,OFF
EVENING,WEST,CITY,OFF
COMMAND,WEST,CITY,OFF
TORPEDO,TANK,CITY,OFF
GENERAL,TANK,CITY,OFF
CAPTAIN,TANK,CITY,OFF
BARRAGE,TANK,CITY,OFF
CITADEL,TANK,CITY,OFF
FIGHTER,TANK,CITY,OFF
MORNING,TANK,CITY,OFF
EVENING,TANK,CITY,OFF
COMMAND,TANK,CITY,OFF
TORPEDO,ACID,JACK,OFF
GENERAL,ACID,JACK,OFF
CAPTAIN,ACID,JACK,OFF
BARRAGE,ACID,JACK,OFF
CITADEL,ACID,JACK,OFF
FIGHTER,ACID,JACK,OFF
MORNING,ACID,JACK,OFF
EVENING,ACID,JACK,OFF
COMMAND,ACID,JACK,OFF
TORPEDO,AREA,JACK,OFF
GENERAL,AREA,JACK,OFF
CAPTAIN,AREA,JACK,OFF
BARRAGE,AREA,JACK,OFF
CITADEL,AREA,JACK,OFF
FIGHTER,AREA,JACK,OFF
MORNING,AREA,JACK,OFF
EVENING,AREA,JACK,OFF
COMMAND,AREA,JACK,OFF
TORPEDO,FIRE,JACK,OFF
GENERAL,FIRE,JACK,OFF
CAPTAIN,FIRE,JACK,OFF
BARRAGE,FIRE,JACK,OFF
CITADEL,FIRE,JACK,OFF
FIGHTER,FIRE,JACK,OFF
MORNING,FIRE,JACK,OFF
EVENING,FIRE,JACK,OFF
COMMAND,FIRE,JACK,OFF
TORPEDO,SHIP,JACK,OFF
GENERAL,SHIP,JACK,OFF
CAPTAIN,SHIP,JACK,OFF
BARRAGE,SHIP,JACK,OFF
CITADEL,SHIP,JACK,OFF
FIGHTER,SHIP,JACK,OFF
MORNING,SHIP,JACK,OFF
EVENING,SHIP,JACK,OFF
COMMAND,SHIP,JACK,OFF
TORPEDO,WALK,JACK,OFF
GENERAL,WALK,JACK,OFF
CAPTAIN,WALK,JACK,OFF
BARRAGE,WALK,JACK,OFF
CITADEL,WALK,JACK,OFF
FIGHTER,WALK,JACK,OFF
MORNING,WALK,JACK,OFF
EVENING,WALK,JACK,OFF
COMMAND,WALK,JACK,OFF
TORPEDO,JOHN,JACK,OFF
GENERAL,JOHN,JACK,OFF
CAPTAIN,JOHN,JACK,OFF
BARRAGE,JOHN,JACK,OFF
CITADEL,JOHN,JACK,OFF
FIGHTER,JOHN,JACK,OFF
MORNING,JOHN,JACK,OFF
EVENING,JOHN,JACK,OFF
COMMAND,JOHN,JACK,OFF
TORPEDO,MOVE,JACK,OFF
GENERAL,MOVE,JACK,OFF
CAPTAIN,MOVE,JACK,OFF
BARRAGE,MOVE,JACK,OFF
CITADEL,MOVE,JACK,OFF
FIGHTER,MOVE,JACK,OFF
MORNING,MOVE,JACK,OFF
EVENING,MOVE,JACK,OFF
COMMAND,MOVE,JACK,OFF
TORPEDO,CITY,JACK,OFF
GENERAL,CITY,JACK,OFF
CAPTAIN,CITY,JACK,OFF
BARRAGE,CITY,JACK,OFF
CITADEL,CITY,JACK,OFF
FIGHTER,CITY,JACK,OFF
MORNING,CITY,JACK,OFF
EVENING,CITY,JACK,OFF
COMMAND,CITY,JACK,OFF
TORPEDO,JACK,JACK,OFF
GENERAL,JACK,JACK,OFF
CAPTAIN,JACK,JACK,OFF
BARRAGE,JACK,JACK,OFF
CITADEL,JACK,JACK,OFF
FIGHTER,JACK,JACK,OFF
MORNING,JACK,JACK,OFF
EVENING,JACK,JACK,OFF
COMMAND,JACK,JACK,OFF
TORPEDO,FROM,JACK,OFF
GENERAL,FROM,JACK,OFF
CAPTAIN,FROM,JACK,OFF
BARRAGE,FROM,JACK,OFF
CITADEL,FROM,JACK,OFF
FIGHTER,FROM,JACK,OFF
MORNING,FROM,JACK,OFF
EVENING,FROM,JACK,OFF
COMMAND,FROM,JACK,OFF
TORPEDO,WILL,JACK,OFF
GENERAL,WILL,JACK,OFF
CAPTAIN,WILL,JACK,OFF
BARRAGE,WILL,JACK,OFF
CITADEL,WILL,JACK,OFF
FIGHTER,WILL,JACK,OFF
MORNING,WILL,JACK,OFF
EVENING,WILL,JACK,OFF
COMMAND,WILL,JACK,OFF
TORPEDO,LEFT,JACK,OFF
GENERAL,LEFT,JACK,OFF
CAPTAIN,LEFT,JACK,OFF
BARRAGE,LEFT,JACK,OFF
CITADEL,LEFT,JACK,OFF
FIGHTER,LEFT,JACK,OFF
MORNING,LEFT,JACK,OFF
EVENING,LEFT,JACK,OFF
COMMAND,LEFT,JACK,OFF
TORPEDO,EAST,JACK,OFF
GENERAL,EAST,JACK,OFF
CAPTAIN,EAST,JACK,OFF
BARRAGE,EAST,JACK,OFF
CITADEL,EAST,JACK,OFF
FIGHTER,EAST,JACK,OFF
MORNING,EAST,JACK,OFF
EVENING,EAST,JACK,OFF
COMMAND,EAST,JACK,OFF
TORPEDO,WEST,JACK,OFF
GENERAL,WEST,JACK,OFF
CAPTAIN,WEST,JACK,OFF
BARRAGE,WEST,JACK,OFF
CITADEL,WEST,JACK,OFF
FIGHTER,WEST,JACK,OFF
MORNING,WEST,JACK,OFF
EVENING,WEST,JACK,OFF
COMMAND,WEST,JACK,OFF
TORPEDO,TANK,JACK,OFF
GENERAL,TANK,JACK,OFF
CAPTAIN,TANK,JACK,OFF
BARRAGE,TANK,JACK,OFF
CITADEL,TANK,JACK,OFF
FIGHTER,TANK,JACK,OFF
MORNING,TANK,JACK,OFF
EVENING,TANK,JACK,OFF
COMMAND,TANK,JACK,OFF
TORPEDO,ACID,FROM,OFF
GENERAL,ACID,FROM,OFF
CAPTAIN,ACID,FROM,OFF
BARRAGE,ACID,FROM,OFF
CITADEL,ACID,FROM,OFF
FIGHTER,ACID,FROM,OFF
MORNING,ACID,FROM,OFF
EVENING,ACID,FROM,OFF
COMMAND,ACID,FROM,OFF
TORPEDO,AREA,FROM,OFF
GENERAL,AREA,FROM,OFF
CAPTAIN,AREA,FROM,OFF
BARRAGE,AREA,FROM,OFF
CITADEL,AREA,FROM,OFF
FIGHTER,AREA,FROM,OFF
MORNING,AREA,FROM,OFF
EVENING,AREA,FROM,OFF
COMMAND,AREA,FROM,OFF
TORPEDO,FIRE,FROM,OFF
GENERAL,FIRE,FROM,OFF
CAPTAIN,FIRE,FROM,OFF
BARRAGE,FIRE,FROM,OFF
CITADEL,FIRE,FROM,OFF
FIGHTER,FIRE,FROM,OFF
MORNING,FIRE,FROM,OFF
EVENING,FIRE,FROM,OFF
COMMAND,FIRE,FROM,OFF
TORPEDO,SHIP,FROM,OFF
GENERAL,SHIP,FROM,OFF
CAPTAIN,SHIP,FROM,OFF
BARRAGE,SHIP,FROM,OFF
CITADEL,SHIP,FROM,OFF
FIGHTER,SHIP,FROM,OFF
MORNING,SHIP,FROM,OFF
EVENING,SHIP,FROM,OFF
COMMAND,SHIP,FROM,OFF
TORPEDO,WALK,FROM,OFF
GENERAL,WALK,FROM,OFF
CAPTAIN,WALK,FROM,OFF
BARRAGE,WALK,FROM,OFF
CITADEL,WALK,FROM,OFF
FIGHTER,WALK,FROM,OFF
MORNING,WALK,FROM,OFF
EVENING,WALK,FROM,OFF
COMMAND,WALK,FROM,OFF
TORPEDO,JOHN,FROM,OFF
GENERAL,JOHN,FROM,OFF
CAPTAIN,JOHN,FROM,OFF
BARRAGE,JOHN,FROM,OFF
CITADEL,JOHN,FROM,OFF
FIGHTER,JOHN,FROM,OFF
MORNING,JOHN,FROM,OFF
EVENING,JOHN,FROM,OFF
COMMAND,JOHN,FROM,OFF
TORPEDO,MOVE,FROM,OFF
GENERAL,MOVE,FROM,OFF
CAPTAIN,MOVE,FROM,OFF
BARRAGE,MOVE,FROM,OFF
CITADEL,MOVE,FROM,OFF
FIGHTER,MOVE,FROM,OFF
MORNING,MOVE,FROM,OFF
EVENING,MOVE,FROM,OFF
COMMAND,MOVE,FROM,OFF
TORPEDO,CITY,FROM,OFF
GENERAL,CITY,FROM,OFF
CAPTAIN,CITY,FROM,OFF
BARRAGE,CITY,FROM,OFF
CITADEL,CITY,FROM,OFF
FIGHTER,CITY,FROM,OFF
MORNING,CITY,FROM,OFF
EVENING,CITY,FROM,OFF
COMMAND,CITY,FROM,OFF
TORPEDO,JACK,FROM,OFF
GENERAL,JACK,FROM,OFF
CAPTAIN,JACK,FROM,OFF
BARRAGE,JACK,FROM,OFF
CITADEL,JACK,FROM,OFF
FIGHTER,JACK,FROM,OFF
MORNING,JACK,FROM,OFF
EVENING,JACK,FROM,OFF
COMMAND,JACK,FROM,OFF
TORPEDO,FROM,FROM,OFF
GENERAL,FROM,FROM,OFF
CAPTAIN,FROM,FROM,OFF
BARRAGE,FROM,FROM,OFF
CITADEL,FROM,FROM,OFF
FIGHTER,FROM,FROM,OFF
MORNING,FROM,FROM,OFF
EVENING,FROM,FROM,OFF
COMMAND,FROM,FROM,OFF
TORPEDO,WILL,FROM,OFF
GENERAL,WILL,FROM,OFF
CAPTAIN,WILL,FROM,OFF
BARRAGE,WILL,FROM,OFF
CITADEL,WILL,FROM,OFF
FIGHTER,WILL,FROM,OFF
MORNING,WILL,FROM,OFF
EVENING,WILL,FROM,OFF
COMMAND,WILL,FROM,OFF
TORPEDO,LEFT,FROM,OFF
GENERAL,LEFT,FROM,OFF
CAPTAIN,LEFT,FROM,OFF
BARRAGE,LEFT,FROM,OFF
CITADEL,LEFT,FROM,OFF
FIGHTER,LEFT,FROM,OFF
MORNING,LEFT,FROM,OFF
EVENING,LEFT,FROM,OFF
COMMAND,LEFT,FROM,OFF
TORPEDO,EAST,FROM,OFF
GENERAL,EAST,FROM,OFF
CAPTAIN,EAST,FROM,OFF
BARRAGE,EAST,FROM,OFF
CITADEL,EAST,FROM,OFF
FIGHTER,EAST,FROM,OFF
MORNING,EAST,FROM,OFF
EVENING,EAST,FROM,OFF
COMMAND,EAST,FROM,OFF
TORPEDO,WEST,FROM,OFF
GENERAL,WEST,FROM,OFF
CAPTAIN,WEST,FROM,OFF
BARRAGE,WEST,FROM,OFF
CITADEL,WEST,FROM,OFF
FIGHTER,WEST,FROM,OFF
MORNING,WEST,FROM,OFF
EVENING,WEST,FROM,OFF
COMMAND,WEST,FROM,OFF
TORPEDO,TANK,FROM,OFF
GENERAL,TANK,FROM,OFF
CAPTAIN,TANK,FROM,OFF
BARRAGE,TANK,FROM,OFF
CITADEL,TANK,FROM,OFF
FIGHTER,TANK,FROM,OFF
MORNING,TANK,FROM,OFF
EVENING,TANK,FROM,OFF
COMMAND,TANK,FROM,OFF
TORPEDO,ACID,WILL,OFF
GENERAL,ACID,WILL,OFF
CAPTAIN,ACID,WILL,OFF
BARRAGE,ACID,WILL,OFF
CITADEL,ACID,WILL,OFF
FIGHTER,ACID,WILL,OFF
MORNING,ACID,WILL,OFF
EVENING,ACID,WILL,OFF
COMMAND,ACID,WILL,OFF
TORPEDO,AREA,WILL,OFF
GENERAL,AREA,WILL,OFF
CAPTAIN,AREA,WILL,OFF
BARRAGE,AREA,WILL,OFF
CITADEL,AREA,WILL,OFF
FIGHTER,AREA,WILL,OFF
MORNING,AREA,WILL,OFF
EVENING,AREA,WILL,OFF
COMMAND,AREA,WILL,OFF
TORPEDO,FIRE,WILL,OFF
GENERAL,FIRE,WILL,OFF
CAPTAIN,FIRE,WILL,OFF
BARRAGE,FIRE,WILL,OFF
CITADEL,FIRE,WILL,OFF
FIGHTER,FIRE,WILL,OFF
MORNING,FIRE,WILL,OFF
EVENING,FIRE,WILL,OFF
COMMAND,FIRE,WILL,OFF
TORPEDO,SHIP,WILL,OFF
GENERAL,SHIP,WILL,OFF
CAPTAIN,SHIP,WILL,OFF
BARRAGE,SHIP,WILL,OFF
CITADEL,SHIP,WILL,OFF
FIGHTER,SHIP,WILL,OFF
MORNING,SHIP,WILL,OFF
EVENING,SHIP,WILL,OFF
COMMAND,SHIP,WILL,OFF
TORPEDO,WALK,WILL,OFF
GENERAL,WALK,WILL,OFF
CAPTAIN,WALK,WILL,OFF
BARRAGE,WALK,WILL,OFF
CITADEL,WALK,WILL,OFF
FIGHTER,WALK,WILL,OFF
MORNING,WALK,WILL,OFF
EVENING,WALK,WILL,OFF
COMMAND,WALK,WILL,OFF
TORPEDO,JOHN,WILL,OFF
GENERAL,JOHN,WILL,OFF
CAPTAIN,JOHN,WILL,OFF
BARRAGE,JOHN,WILL,OFF
CITADEL,JOHN,WILL,OFF
FIGHTER,JOHN,WILL,OFF
MORNING,JOHN,WILL,OFF
EVENING,JOHN,WILL,OFF
COMMAND,JOHN,WILL,OFF
TORPEDO,MOVE,WILL,OFF
GENERAL,MOVE,WILL,OFF
CAPTAIN,MOVE,WILL,OFF
BARRAGE,MOVE,WILL,OFF
CITADEL,MOVE,WILL,OFF
FIGHTER,MOVE,WILL,OFF
MORNING,MOVE,WILL,OFF
EVENING,MOVE,WILL,OFF
COMMAND,MOVE,WILL,OFF
TORPEDO,CITY,WILL,OFF
GENERAL,CITY,WILL,OFF
CAPTAIN,CITY,WILL,OFF
BARRAGE,CITY,WILL,OFF
CITADEL,CITY,WILL,OFF
FIGHTER,CITY,WILL,OFF
MORNING,CITY,WILL,OFF
EVENING,CITY,WILL,OFF
COMMAND,CITY,WILL,OFF
TORPEDO,JACK,WILL,OFF
GENERAL,JACK,WILL,OFF
CAPTAIN,JACK,WILL,OFF
BARRAGE,JACK,WILL,OFF
CITADEL,JACK,WILL,OFF
FIGHTER,JACK,WILL,OFF
MORNING,JACK,WILL,OFF
EVENING,JACK,WILL,OFF
COMMAND,JACK,WILL,OFF
TORPEDO,FROM,WILL,OFF
GENERAL,FROM,WILL,OFF
CAPTAIN,FROM,WILL,OFF
BARRAGE,FROM,WILL,OFF
CITADEL,FROM,WILL,OFF
FIGHTER,FROM,WILL,OFF
MORNING,FROM,WILL,OFF
EVENING,FROM,WILL,OFF
COMMAND,FROM,WILL,OFF
TORPEDO,WILL,WILL,OFF
GENERAL,WILL,WILL,OFF
CAPTAIN,WILL,WILL,OFF
BARRAGE,WILL,WILL,OFF
CITADEL,WILL,WILL,OFF
FIGHTER,WILL,WILL,OFF
MORNING,WILL,WILL,OFF
EVENING,WILL,WILL,OFF
COMMAND,WILL,WILL,OFF
TORPEDO,LEFT,WILL,OFF
GENERAL,LEFT,WILL,OFF
CAPTAIN,LEFT,WILL,OFF
BARRAGE,LEFT,WILL,OFF
CITADEL,LEFT,WILL,OFF
FIGHTER,LEFT,WILL,OFF
MORNING,LEFT,WILL,OFF
EVENING,LEFT,WILL,OFF
COMMAND,LEFT,WILL,OFF
TORPEDO,EAST,WILL,OFF
GENERAL,EAST,WILL,OFF
CAPTAIN,EAST,WILL,OFF
BARRAGE,EAST,WILL,OFF
CITADEL,EAST,WILL,OFF
FIGHTER,EAST,WILL,OFF
MORNING,EAST,WILL,OFF
EVENING,EAST,WILL,OFF
COMMAND,EAST,WILL,OFF
TORPEDO,WEST,WILL,OFF
GENERAL,WEST,WILL,OFF
CAPTAIN,WEST,WILL,OFF
BARRAGE,WEST,WILL,OFF
CITADEL,WEST,WILL,OFF
FIGHTER,WEST,WILL,OFF
MORNING,WEST,WILL,OFF
EVENING,WEST,WILL,OFF
COMMAND,WEST,WILL,OFF
TORPEDO,TANK,WILL,OFF
GENERAL,TANK,WILL,OFF
CAPTAIN,TANK,WILL,OFF
BARRAGE,TANK,WILL,OFF
CITADEL,TANK,WILL,OFF
FIGHTER,TANK,WILL,OFF
MORNING,TANK,WILL,OFF
EVENING,TANK,WILL,OFF
COMMAND,TANK,WILL,OFF
TORPEDO,ACID,LEFT,OFF
GENERAL,ACID,LEFT,OFF
